abs_code,season,immunised,reference_population,immunisation_intensity_raw,immunisation_intensity,intensity_issue
82,2024-2025,270,144,1.875,1.03125,valid
83,2024-2025,54,31,1.74193548387097,0.958064516129032,valid
84,2024-2025,188,104,1.80769230769231,0.994230769230769,valid
85,2024-2025,408,220,1.85454545454545,1.02,valid
86,2024-2025,168,86,1.95348837209302,1.07441860465116,valid
87,2024-2025,94,50,1.88,1.034,valid
88,2024-2025,96,53,1.81132075471698,0.99622641509434,valid
89,2024-2025,240,130,1.84615384615385,1.01538461538462,valid
90,2024-2025,186,100,1.86,1.023,valid
91,2024-2025,390,207,1.88405797101449,1.03623188405797,valid
92,2024-2025,24,15,1.6,0.88,valid
93,2024-2025,192,107,1.79439252336449,0.986915887850467,valid
95,2024-2025,198,108,1.83333333333333,1.00833333333333,valid
96,2024-2025,44,23,1.91304347826087,1.05217391304348,valid
97,2024-2025,240,133,1.80451127819549,0.992481203007519,valid
98,2024-2025,178,97,1.83505154639175,1.00927835051546,valid
100,2024-2025,390,207,1.88405797101449,1.03623188405797,valid
101,2024-2025,88,53,1.66037735849057,0.913207547169811,valid
102,2024-2025,142,77,1.84415584415584,1.01428571428571,valid
103,2024-2025,206,119,1.73109243697479,0.952100840336134,valid
104,2024-2025,204,104,1.96153846153846,1.07884615384615,valid
105,2024-2025,190,102,1.86274509803922,1.02450980392157,valid
106,2024-2025,146,79,1.84810126582279,1.01645569620253,valid
107,2024-2025,122,72,1.69444444444444,0.931944444444444,valid
108,2024-2025,332,176,1.88636363636364,1.0375,valid
109,2024-2025,346,185,1.87027027027027,1.02864864864865,valid
110,2024-2025,130,74,1.75675675675676,0.966216216216216,valid
111,2024-2025,212,109,1.94495412844037,1.0697247706422,valid
112,2024-2025,14,9,1.55555555555556,0.855555555555556,valid
113,2024-2025,164,90,1.82222222222222,1.00222222222222,valid
114,2024-2025,166,90,1.84444444444444,1.01444444444444,valid
115,2024-2025,328,184,1.78260869565217,0.980434782608696,valid
116,2024-2025,192,96,2,1.1,valid
117,2024-2025,238,138,1.72463768115942,0.948550724637681,valid
118,2024-2025,76,39,1.94871794871795,1.07179487179487,valid
119,2024-2025,630,345,1.82608695652174,1.00434782608696,valid
120,2024-2025,32,18,1.77777777777778,0.977777777777778,valid
121,2024-2025,300,156,1.92307692307692,1.05769230769231,valid
122,2024-2025,186,101,1.84158415841584,1.01287128712871,valid
123,2024-2025,280,157,1.78343949044586,0.980891719745223,valid
124,2024-2025,248,143,1.73426573426573,0.953846153846154,valid
125,2024-2025,468,250,1.872,1.0296,valid
126,2024-2025,450,243,1.85185185185185,1.01851851851852,valid
127,2024-2025,164,93,1.76344086021505,0.96989247311828,valid
128,2024-2025,130,72,1.80555555555556,0.993055555555556,valid
129,2024-2025,22,12,1.83333333333333,1.00833333333333,valid
130,2024-2025,28,16,1.75,0.9625,valid
131,2024-2025,106,61,1.73770491803279,0.955737704918033,valid
133,2024-2025,96,52,1.84615384615385,1.01538461538462,valid
134,2024-2025,58,31,1.87096774193548,1.02903225806452,valid
135,2024-2025,316,166,1.90361445783133,1.04698795180723,valid
136,2024-2025,338,178,1.89887640449438,1.04438202247191,valid
137,2024-2025,264,139,1.89928057553957,1.04460431654676,valid
138,2024-2025,306,167,1.83233532934132,1.00778443113772,valid
139,2024-2025,218,114,1.91228070175439,1.05175438596491,valid
140,2024-2025,198,102,1.94117647058824,1.06764705882353,valid
141,2024-2025,294,155,1.89677419354839,1.04322580645161,valid
142,2024-2025,430,242,1.77685950413223,0.977272727272727,valid
143,2024-2025,238,130,1.83076923076923,1.00692307692308,valid
144,2024-2025,280,153,1.83006535947712,1.00653594771242,valid
145,2024-2025,316,169,1.8698224852071,1.02840236686391,valid
146,2024-2025,264,141,1.87234042553192,1.02978723404255,valid
147,2024-2025,160,84,1.9047619047619,1.04761904761905,valid
148,2024-2025,238,125,1.904,1.0472,valid
149,2024-2025,398,207,1.92270531400966,1.05748792270531,valid
150,2024-2025,142,74,1.91891891891892,1.05540540540541,valid
152,2024-2025,192,107,1.79439252336449,0.986915887850467,valid
153,2024-2025,212,112,1.89285714285714,1.04107142857143,valid
154,2024-2025,220,131,1.6793893129771,0.923664122137404,valid
155,2024-2025,198,106,1.86792452830189,1.02735849056604,valid
156,2024-2025,224,124,1.80645161290323,0.993548387096774,valid
157,2024-2025,194,109,1.77981651376147,0.978899082568807,valid
158,2024-2025,146,76,1.92105263157895,1.05657894736842,valid
159,2024-2025,116,62,1.87096774193548,1.02903225806452,valid
160,2024-2025,360,184,1.95652173913043,1.07608695652174,valid
161,2024-2025,450,250,1.8,0.99,valid
162,2024-2025,166,86,1.93023255813954,1.06162790697674,valid
163,2024-2025,180,99,1.81818181818182,1,valid
164,2024-2025,338,185,1.82702702702703,1.00486486486486,valid
165,2024-2025,132,72,1.83333333333333,1.00833333333333,valid
166,2024-2025,178,91,1.95604395604396,1.07582417582418,valid
167,2024-2025,108,56,1.92857142857143,1.06071428571429,valid
168,2024-2025,264,139,1.89928057553957,1.04460431654676,valid
169,2024-2025,38,19,2,1.1,valid
171,2024-2025,460,235,1.95744680851064,1.07659574468085,valid
172,2024-2025,392,205,1.91219512195122,1.05170731707317,valid
173,2024-2025,272,141,1.9290780141844,1.06099290780142,valid
174,2024-2025,60,36,1.66666666666667,0.916666666666667,valid
175,2024-2025,160,97,1.64948453608247,0.907216494845361,valid
177,2024-2025,80,45,1.77777777777778,0.977777777777778,valid
178,2024-2025,112,62,1.80645161290323,0.993548387096774,valid
179,2024-2025,66,37,1.78378378378378,0.981081081081081,valid
180,2024-2025,22,13,1.69230769230769,0.930769230769231,valid
181,2024-2025,44,23,1.91304347826087,1.05217391304348,valid
182,2024-2025,200,106,1.88679245283019,1.0377358490566,valid
183,2024-2025,398,206,1.93203883495146,1.0626213592233,valid
184,2024-2025,130,70,1.85714285714286,1.02142857142857,valid
185,2024-2025,74,38,1.94736842105263,1.07105263157895,valid
186,2024-2025,374,210,1.78095238095238,0.979523809523809,valid
187,2024-2025,136,75,1.81333333333333,0.997333333333333,valid
188,2024-2025,202,106,1.90566037735849,1.04811320754717,valid
189,2024-2025,324,184,1.76086956521739,0.968478260869565,valid
190,2024-2025,436,225,1.93777777777778,1.06577777777778,valid
191,2024-2025,254,139,1.8273381294964,1.00503597122302,valid
192,2024-2025,342,181,1.88950276243094,1.03922651933702,valid
193,2024-2025,242,128,1.890625,1.03984375,valid
194,2024-2025,160,85,1.88235294117647,1.03529411764706,valid
196,2024-2025,292,155,1.88387096774194,1.03612903225806,valid
197,2024-2025,430,227,1.8942731277533,1.04185022026432,valid
198,2024-2025,170,95,1.78947368421053,0.98421052631579,valid
199,2024-2025,690,365,1.89041095890411,1.03972602739726,valid
200,2024-2025,70,41,1.70731707317073,0.939024390243902,valid
201,2024-2025,298,158,1.88607594936709,1.0373417721519,valid
202,2024-2025,358,195,1.83589743589744,1.00974358974359,valid
203,2024-2025,248,131,1.89312977099237,1.0412213740458,valid
204,2024-2025,148,79,1.87341772151899,1.03037974683544,valid
205,2024-2025,236,124,1.90322580645161,1.04677419354839,valid
206,2024-2025,278,151,1.84105960264901,1.01258278145695,valid
207,2024-2025,350,202,1.73267326732673,0.952970297029703,valid
208,2024-2025,376,198,1.8989898989899,1.04444444444444,valid
209,2024-2025,214,114,1.87719298245614,1.03245614035088,valid
210,2024-2025,274,150,1.82666666666667,1.00466666666667,valid
211,2024-2025,150,78,1.92307692307692,1.05769230769231,valid
212,2024-2025,90,47,1.91489361702128,1.0531914893617,valid
213,2024-2025,234,129,1.81395348837209,0.997674418604651,valid
214,2024-2025,244,130,1.87692307692308,1.03230769230769,valid
215,2024-2025,148,78,1.8974358974359,1.04358974358974,valid
216,2024-2025,262,137,1.91240875912409,1.05182481751825,valid
217,2024-2025,50,26,1.92307692307692,1.05769230769231,valid
218,2024-2025,222,125,1.776,0.9768,valid
219,2024-2025,168,92,1.82608695652174,1.00434782608696,valid
221,2024-2025,198,103,1.92233009708738,1.05728155339806,valid
222,2024-2025,254,137,1.85401459854015,1.01970802919708,valid
223,2024-2025,180,98,1.83673469387755,1.01020408163265,valid
224,2024-2025,176,100,1.76,0.968,valid
225,2024-2025,272,146,1.86301369863014,1.02465753424658,valid
226,2024-2025,372,202,1.84158415841584,1.01287128712871,valid
228,2024-2025,46,24,1.91666666666667,1.05416666666667,valid
229,2024-2025,172,89,1.93258426966292,1.06292134831461,valid
230,2024-2025,252,140,1.8,0.99,valid
231,2024-2025,158,81,1.95061728395062,1.07283950617284,valid
232,2024-2025,100,52,1.92307692307692,1.05769230769231,valid
233,2024-2025,192,106,1.81132075471698,0.99622641509434,valid
234,2024-2025,268,146,1.83561643835616,1.00958904109589,valid
235,2024-2025,230,128,1.796875,0.98828125,valid
236,2024-2025,142,82,1.73170731707317,0.952439024390244,valid
237,2024-2025,132,72,1.83333333333333,1.00833333333333,valid
238,2024-2025,188,103,1.8252427184466,1.00388349514563,valid
239,2024-2025,228,119,1.91596638655462,1.05378151260504,valid
240,2024-2025,290,165,1.75757575757576,0.966666666666667,valid
241,2024-2025,318,166,1.91566265060241,1.05361445783133,valid
242,2024-2025,216,116,1.86206896551724,1.02413793103448,valid
243,2024-2025,168,97,1.7319587628866,0.952577319587629,valid
244,2024-2025,192,104,1.84615384615385,1.01538461538462,valid
245,2024-2025,356,196,1.81632653061225,0.998979591836735,valid
246,2024-2025,72,42,1.71428571428571,0.942857142857143,valid
247,2024-2025,502,269,1.86617100371747,1.02639405204461,valid
248,2024-2025,430,229,1.87772925764192,1.03275109170306,valid
249,2024-2025,146,82,1.78048780487805,0.979268292682927,valid
250,2024-2025,354,201,1.76119402985075,0.968656716417911,valid
251,2024-2025,480,260,1.84615384615385,1.01538461538462,valid
252,2024-2025,444,238,1.8655462184874,1.02605042016807,valid
253,2024-2025,148,79,1.87341772151899,1.03037974683544,valid
254,2024-2025,228,126,1.80952380952381,0.995238095238095,valid
255,2024-2025,354,193,1.83419689119171,1.00880829015544,valid
256,2024-2025,268,150,1.78666666666667,0.982666666666667,valid
257,2024-2025,484,271,1.7859778597786,0.982287822878229,valid
258,2024-2025,170,95,1.78947368421053,0.98421052631579,valid
259,2024-2025,72,40,1.8,0.99,valid
260,2024-2025,92,61,1.50819672131148,0.829508196721312,valid
261,2024-2025,330,180,1.83333333333333,1.00833333333333,valid
262,2024-2025,154,88,1.75,0.9625,valid
263,2024-2025,254,146,1.73972602739726,0.956849315068493,valid
265,2024-2025,232,127,1.82677165354331,1.00472440944882,valid
266,2024-2025,212,109,1.94495412844037,1.0697247706422,valid
267,2024-2025,122,71,1.71830985915493,0.945070422535211,valid
269,2024-2025,130,75,1.73333333333333,0.953333333333333,valid
271,2024-2025,230,129,1.78294573643411,0.98062015503876,valid
272,2024-2025,178,92,1.93478260869565,1.06413043478261,valid
273,2024-2025,198,109,1.81651376146789,0.999082568807339,valid
274,2024-2025,242,134,1.80597014925373,0.993283582089552,valid
275,2024-2025,224,122,1.83606557377049,1.00983606557377,valid
276,2024-2025,362,200,1.81,0.9955,valid
277,2024-2025,306,165,1.85454545454545,1.02,valid
279,2024-2025,132,69,1.91304347826087,1.05217391304348,valid
280,2024-2025,174,90,1.93333333333333,1.06333333333333,valid
281,2024-2025,130,70,1.85714285714286,1.02142857142857,valid
282,2024-2025,208,111,1.87387387387387,1.03063063063063,valid
283,2024-2025,114,61,1.86885245901639,1.02786885245902,valid
284,2024-2025,266,145,1.83448275862069,1.00896551724138,valid
285,2024-2025,362,192,1.88541666666667,1.03697916666667,valid
286,2024-2025,270,144,1.875,1.03125,valid
287,2024-2025,194,106,1.83018867924528,1.00660377358491,valid
288,2024-2025,340,188,1.80851063829787,0.99468085106383,valid
289,2024-2025,270,153,1.76470588235294,0.970588235294118,valid
290,2024-2025,360,193,1.86528497409326,1.0259067357513,valid
291,2024-2025,460,240,1.91666666666667,1.05416666666667,valid
292,2024-2025,238,130,1.83076923076923,1.00692307692308,valid
293,2024-2025,284,153,1.8562091503268,1.02091503267974,valid
294,2024-2025,452,239,1.89121338912134,1.04016736401674,valid
295,2024-2025,346,183,1.89071038251366,1.03989071038251,valid
296,2024-2025,510,272,1.875,1.03125,valid
297,2024-2025,120,61,1.9672131147541,1.08196721311475,valid
298,2024-2025,130,72,1.80555555555556,0.993055555555556,valid
299,2024-2025,214,115,1.86086956521739,1.02347826086957,valid
300,2024-2025,122,68,1.79411764705882,0.986764705882353,valid
302,2024-2025,486,262,1.85496183206107,1.02022900763359,valid
303,2024-2025,242,128,1.890625,1.03984375,valid
304,2024-2025,324,173,1.8728323699422,1.03005780346821,valid
305,2024-2025,282,150,1.88,1.034,valid
306,2024-2025,284,156,1.82051282051282,1.00128205128205,valid
307,2024-2025,394,214,1.8411214953271,1.01261682242991,valid
309,2024-2025,352,191,1.84293193717277,1.01361256544503,valid
310,2024-2025,310,166,1.86746987951807,1.02710843373494,valid
311,2024-2025,234,123,1.90243902439024,1.04634146341463,valid
312,2024-2025,338,200,1.69,0.9295,valid
314,2024-2025,194,107,1.81308411214953,0.997196261682243,valid
315,2024-2025,360,194,1.85567010309278,1.02061855670103,valid
316,2024-2025,246,127,1.93700787401575,1.06535433070866,valid
317,2024-2025,260,140,1.85714285714286,1.02142857142857,valid
319,2024-2025,268,141,1.90070921985816,1.04539007092199,valid
320,2024-2025,356,189,1.88359788359788,1.03597883597884,valid
322,2024-2025,128,68,1.88235294117647,1.03529411764706,valid
324,2024-2025,54,27,2,1.1,valid
325,2024-2025,286,156,1.83333333333333,1.00833333333333,valid
326,2024-2025,438,240,1.825,1.00375,valid
327,2024-2025,218,121,1.80165289256198,0.990909090909091,valid
328,2024-2025,176,93,1.89247311827957,1.04086021505376,valid
329,2024-2025,76,41,1.85365853658537,1.01951219512195,valid
330,2024-2025,154,87,1.77011494252874,0.973563218390805,valid
331,2024-2025,188,108,1.74074074074074,0.957407407407407,valid
333,2024-2025,92,46,2,1.1,valid
334,2024-2025,108,56,1.92857142857143,1.06071428571429,valid
335,2024-2025,182,99,1.83838383838384,1.01111111111111,valid
336,2024-2025,162,92,1.76086956521739,0.968478260869565,valid
337,2024-2025,106,56,1.89285714285714,1.04107142857143,valid
338,2024-2025,216,121,1.78512396694215,0.981818181818182,valid
339,2024-2025,338,181,1.86740331491713,1.02707182320442,valid
340,2024-2025,244,130,1.87692307692308,1.03230769230769,valid
341,2024-2025,242,128,1.890625,1.03984375,valid
342,2024-2025,402,212,1.89622641509434,1.04292452830189,valid
343,2024-2025,40,21,1.9047619047619,1.04761904761905,valid
344,2024-2025,152,79,1.92405063291139,1.05822784810127,valid
345,2024-2025,302,159,1.89937106918239,1.04465408805031,valid
346,2024-2025,62,35,1.77142857142857,0.974285714285714,valid
347,2024-2025,72,39,1.84615384615385,1.01538461538462,valid
348,2024-2025,246,138,1.78260869565217,0.980434782608696,valid
349,2024-2025,206,112,1.83928571428571,1.01160714285714,valid
350,2024-2025,380,199,1.90954773869347,1.05025125628141,valid
351,2024-2025,406,216,1.87962962962963,1.0337962962963,valid
352,2024-2025,160,85,1.88235294117647,1.03529411764706,valid
353,2024-2025,154,82,1.8780487804878,1.03292682926829,valid
354,2024-2025,82,46,1.78260869565217,0.980434782608696,valid
355,2024-2025,110,59,1.86440677966102,1.02542372881356,valid
356,2024-2025,268,151,1.77483443708609,0.976158940397351,valid
357,2024-2025,290,161,1.80124223602484,0.990683229813665,valid
358,2024-2025,234,123,1.90243902439024,1.04634146341463,valid
359,2024-2025,348,191,1.82198952879581,1.0020942408377,valid
360,2024-2025,344,181,1.90055248618785,1.04530386740332,valid
361,2024-2025,178,94,1.8936170212766,1.04148936170213,valid
362,2024-2025,172,93,1.8494623655914,1.01720430107527,valid
363,2024-2025,136,70,1.94285714285714,1.06857142857143,valid
364,2024-2025,170,88,1.93181818181818,1.0625,valid
365,2024-2025,340,190,1.78947368421053,0.98421052631579,valid
366,2024-2025,258,139,1.85611510791367,1.02086330935252,valid
367,2024-2025,120,62,1.93548387096774,1.06451612903226,valid
368,2024-2025,316,173,1.82658959537572,1.00462427745665,valid
369,2024-2025,200,104,1.92307692307692,1.05769230769231,valid
370,2024-2025,126,64,1.96875,1.0828125,valid
371,2024-2025,266,144,1.84722222222222,1.01597222222222,valid
372,2024-2025,228,122,1.86885245901639,1.02786885245902,valid
373,2024-2025,72,39,1.84615384615385,1.01538461538462,valid
374,2024-2025,260,142,1.83098591549296,1.00704225352113,valid
375,2024-2025,164,89,1.84269662921348,1.01348314606742,valid
376,2024-2025,264,135,1.95555555555556,1.07555555555556,valid
377,2024-2025,152,79,1.92405063291139,1.05822784810127,valid
378,2024-2025,194,109,1.77981651376147,0.978899082568807,valid
379,2024-2025,264,141,1.87234042553192,1.02978723404255,valid
380,2024-2025,182,99,1.83838383838384,1.01111111111111,valid
383,2024-2025,224,119,1.88235294117647,1.03529411764706,valid
384,2024-2025,172,91,1.89010989010989,1.03956043956044,valid
385,2024-2025,212,109,1.94495412844037,1.0697247706422,valid
386,2024-2025,210,112,1.875,1.03125,valid
387,2024-2025,106,57,1.85964912280702,1.02280701754386,valid
388,2024-2025,346,185,1.87027027027027,1.02864864864865,valid
389,2024-2025,258,145,1.77931034482759,0.978620689655173,valid
390,2024-2025,406,218,1.86238532110092,1.0243119266055,valid
391,2024-2025,126,67,1.88059701492537,1.03432835820896,valid
392,2024-2025,156,85,1.83529411764706,1.00941176470588,valid
393,2024-2025,184,108,1.7037037037037,0.937037037037037,valid
394,2024-2025,242,131,1.84732824427481,1.01603053435115,valid
395,2024-2025,274,145,1.88965517241379,1.03931034482759,valid
396,2024-2025,218,113,1.92920353982301,1.06106194690265,valid
397,2024-2025,230,124,1.85483870967742,1.02016129032258,valid
398,2024-2025,310,168,1.8452380952381,1.01488095238095,valid
399,2024-2025,116,63,1.84126984126984,1.01269841269841,valid
400,2024-2025,264,142,1.85915492957746,1.02253521126761,valid
401,2024-2025,228,124,1.83870967741935,1.01129032258065,valid
402,2024-2025,174,93,1.87096774193548,1.02903225806452,valid
403,2024-2025,304,162,1.87654320987654,1.0320987654321,valid
404,2024-2025,244,139,1.75539568345324,0.965467625899281,valid
405,2024-2025,172,90,1.91111111111111,1.05111111111111,valid
406,2024-2025,214,121,1.76859504132231,0.972727272727273,valid
408,2024-2025,106,57,1.85964912280702,1.02280701754386,valid
409,2024-2025,108,56,1.92857142857143,1.06071428571429,valid
0,2025-2026,76,47,1.61702127659574,0.88936170212766,valid
1,2025-2026,70,36,1.94444444444444,1.06944444444444,valid
2,2025-2026,200,105,1.9047619047619,1.04761904761905,valid
3,2025-2026,136,71,1.91549295774648,1.05352112676056,valid
4,2025-2026,356,184,1.93478260869565,1.06413043478261,valid
5,2025-2026,168,93,1.80645161290323,0.993548387096774,valid
7,2025-2026,96,51,1.88235294117647,1.03529411764706,valid
8,2025-2026,172,91,1.89010989010989,1.03956043956044,valid
9,2025-2026,218,114,1.91228070175439,1.05175438596491,valid
10,2025-2026,150,86,1.74418604651163,0.959302325581395,valid
11,2025-2026,152,77,1.97402597402597,1.08571428571429,valid
12,2025-2026,48,25,1.92,1.056,valid
13,2025-2026,518,277,1.87003610108303,1.02851985559567,valid
14,2025-2026,358,192,1.86458333333333,1.02552083333333,valid
15,2025-2026,360,198,1.81818181818182,1,valid
16,2025-2026,112,59,1.89830508474576,1.04406779661017,valid
17,2025-2026,204,110,1.85454545454545,1.02,valid
18,2025-2026,170,92,1.84782608695652,1.01630434782609,valid
19,2025-2026,538,289,1.86159169550173,1.02387543252595,valid
20,2025-2026,296,157,1.88535031847134,1.03694267515924,valid
21,2025-2026,382,205,1.86341463414634,1.02487804878049,valid
22,2025-2026,304,168,1.80952380952381,0.995238095238095,valid
23,2025-2026,344,187,1.83957219251337,1.01176470588235,valid
24,2025-2026,160,85,1.88235294117647,1.03529411764706,valid
25,2025-2026,390,218,1.78899082568807,0.98394495412844,valid
27,2025-2026,198,108,1.83333333333333,1.00833333333333,valid
28,2025-2026,238,134,1.77611940298507,0.976865671641791,valid
29,2025-2026,210,118,1.77966101694915,0.978813559322034,valid
30,2025-2026,252,138,1.82608695652174,1.00434782608696,valid
31,2025-2026,256,134,1.91044776119403,1.05074626865672,valid
32,2025-2026,282,147,1.91836734693878,1.05510204081633,valid
33,2025-2026,272,142,1.91549295774648,1.05352112676056,valid
34,2025-2026,252,131,1.9236641221374,1.05801526717557,valid
35,2025-2026,418,227,1.84140969162996,1.01277533039648,valid
36,2025-2026,266,146,1.82191780821918,1.00205479452055,valid
38,2025-2026,272,149,1.8255033557047,1.00402684563758,valid
39,2025-2026,286,155,1.84516129032258,1.01483870967742,valid
40,2025-2026,248,137,1.81021897810219,0.995620437956204,valid
41,2025-2026,316,171,1.84795321637427,1.01637426900585,valid
42,2025-2026,398,226,1.76106194690266,0.96858407079646,valid
43,2025-2026,558,315,1.77142857142857,0.974285714285714,valid
44,2025-2026,302,173,1.74566473988439,0.960115606936416,valid
45,2025-2026,154,88,1.75,0.9625,valid
46,2025-2026,418,224,1.86607142857143,1.02633928571429,valid
47,2025-2026,356,188,1.8936170212766,1.04148936170213,valid
48,2025-2026,288,155,1.85806451612903,1.02193548387097,valid
49,2025-2026,230,124,1.85483870967742,1.02016129032258,valid
50,2025-2026,208,115,1.80869565217391,0.994782608695652,valid
51,2025-2026,224,121,1.85123966942149,1.01818181818182,valid
52,2025-2026,220,119,1.84873949579832,1.01680672268908,valid
53,2025-2026,244,126,1.93650793650794,1.06507936507937,valid
54,2025-2026,280,156,1.7948717948718,0.987179487179487,valid
55,2025-2026,358,193,1.85492227979275,1.02020725388601,valid
56,2025-2026,220,120,1.83333333333333,1.00833333333333,valid
59,2025-2026,298,156,1.91025641025641,1.05064102564103,valid
62,2025-2026,226,119,1.89915966386555,1.04453781512605,valid
63,2025-2026,244,128,1.90625,1.0484375,valid
64,2025-2026,230,125,1.84,1.012,valid
65,2025-2026,364,194,1.87628865979381,1.0319587628866,valid
67,2025-2026,406,216,1.87962962962963,1.0337962962963,valid
69,2025-2026,168,89,1.8876404494382,1.03820224719101,valid
70,2025-2026,192,100,1.92,1.056,valid
71,2025-2026,344,186,1.8494623655914,1.01720430107527,valid
72,2025-2026,308,168,1.83333333333333,1.00833333333333,valid
73,2025-2026,272,148,1.83783783783784,1.01081081081081,valid
74,2025-2026,346,184,1.8804347826087,1.03423913043478,valid
75,2025-2026,190,102,1.86274509803922,1.02450980392157,valid
76,2025-2026,280,157,1.78343949044586,0.980891719745223,valid
77,2025-2026,204,111,1.83783783783784,1.01081081081081,valid
78,2025-2026,180,98,1.83673469387755,1.01020408163265,valid
79,2025-2026,160,85,1.88235294117647,1.03529411764706,valid
80,2025-2026,64,34,1.88235294117647,1.03529411764706,valid
81,2025-2026,94,53,1.77358490566038,0.975471698113208,valid
82,2025-2026,232,124,1.87096774193548,1.02903225806452,valid
83,2025-2026,48,32,1.5,0.825,valid
84,2025-2026,208,110,1.89090909090909,1.04,valid
85,2025-2026,418,217,1.92626728110599,1.0594470046083,valid
86,2025-2026,160,83,1.92771084337349,1.06024096385542,valid
87,2025-2026,112,57,1.96491228070175,1.08070175438597,valid
88,2025-2026,110,59,1.86440677966102,1.02542372881356,valid
89,2025-2026,280,150,1.86666666666667,1.02666666666667,valid
90,2025-2026,174,94,1.85106382978723,1.01808510638298,valid
91,2025-2026,390,225,1.73333333333333,0.953333333333333,valid
92,2025-2026,44,24,1.83333333333333,1.00833333333333,valid
93,2025-2026,214,122,1.75409836065574,0.964754098360656,valid
95,2025-2026,272,147,1.85034013605442,1.01768707482993,valid
96,2025-2026,52,26,2,1.1,valid
97,2025-2026,236,132,1.78787878787879,0.983333333333333,valid
98,2025-2026,168,90,1.86666666666667,1.02666666666667,valid
100,2025-2026,454,243,1.86831275720165,1.02757201646091,valid
101,2025-2026,92,56,1.64285714285714,0.903571428571429,valid
102,2025-2026,166,88,1.88636363636364,1.0375,valid
103,2025-2026,210,114,1.84210526315789,1.01315789473684,valid
104,2025-2026,208,112,1.85714285714286,1.02142857142857,valid
105,2025-2026,218,112,1.94642857142857,1.07053571428571,valid
106,2025-2026,210,111,1.89189189189189,1.04054054054054,valid
107,2025-2026,150,80,1.875,1.03125,valid
108,2025-2026,360,191,1.8848167539267,1.03664921465969,valid
109,2025-2026,374,198,1.88888888888889,1.03888888888889,valid
110,2025-2026,124,64,1.9375,1.065625,valid
111,2025-2026,236,126,1.87301587301587,1.03015873015873,valid
112,2025-2026,18,13,1.38461538461538,0.761538461538462,valid
113,2025-2026,124,73,1.6986301369863,0.934246575342466,valid
114,2025-2026,170,90,1.88888888888889,1.03888888888889,valid
115,2025-2026,366,197,1.85786802030457,1.02182741116751,valid
116,2025-2026,184,99,1.85858585858586,1.02222222222222,valid
117,2025-2026,250,146,1.71232876712329,0.941780821917808,valid
118,2025-2026,50,29,1.72413793103448,0.948275862068965,valid
119,2025-2026,666,361,1.84487534626039,1.01468144044321,valid
120,2025-2026,54,28,1.92857142857143,1.06071428571429,valid
121,2025-2026,340,199,1.70854271356784,0.939698492462312,valid
122,2025-2026,198,109,1.81651376146789,0.999082568807339,valid
123,2025-2026,334,182,1.83516483516484,1.00934065934066,valid
124,2025-2026,284,154,1.84415584415584,1.01428571428571,valid
125,2025-2026,398,218,1.8256880733945,1.00412844036697,valid
126,2025-2026,388,205,1.89268292682927,1.0409756097561,valid
127,2025-2026,174,90,1.93333333333333,1.06333333333333,valid
128,2025-2026,162,86,1.88372093023256,1.03604651162791,valid
129,2025-2026,18,9,2,1.1,valid
130,2025-2026,36,19,1.89473684210526,1.04210526315789,valid
131,2025-2026,104,57,1.82456140350877,1.00350877192982,valid
133,2025-2026,88,46,1.91304347826087,1.05217391304348,valid
134,2025-2026,64,37,1.72972972972973,0.951351351351351,valid
135,2025-2026,320,168,1.9047619047619,1.04761904761905,valid
136,2025-2026,344,185,1.85945945945946,1.0227027027027,valid
137,2025-2026,280,141,1.98581560283688,1.09219858156028,valid
138,2025-2026,284,146,1.94520547945205,1.06986301369863,valid
139,2025-2026,206,106,1.94339622641509,1.0688679245283,valid
140,2025-2026,218,113,1.92920353982301,1.06106194690265,valid
141,2025-2026,348,188,1.85106382978723,1.01808510638298,valid
142,2025-2026,456,253,1.80237154150198,0.991304347826087,valid
143,2025-2026,268,146,1.83561643835616,1.00958904109589,valid
144,2025-2026,258,135,1.91111111111111,1.05111111111111,valid
145,2025-2026,280,143,1.95804195804196,1.07692307692308,valid
146,2025-2026,272,138,1.97101449275362,1.08405797101449,valid
147,2025-2026,132,71,1.85915492957746,1.02253521126761,valid
148,2025-2026,246,125,1.968,1.0824,valid
149,2025-2026,382,205,1.86341463414634,1.02487804878049,valid
150,2025-2026,130,72,1.80555555555556,0.993055555555556,valid
152,2025-2026,204,111,1.83783783783784,1.01081081081081,valid
153,2025-2026,188,99,1.8989898989899,1.04444444444444,valid
154,2025-2026,258,152,1.69736842105263,0.933552631578947,valid
155,2025-2026,194,101,1.92079207920792,1.05643564356436,valid
156,2025-2026,232,123,1.88617886178862,1.03739837398374,valid
157,2025-2026,228,127,1.79527559055118,0.98740157480315,valid
158,2025-2026,184,103,1.78640776699029,0.98252427184466,valid
159,2025-2026,146,83,1.75903614457831,0.967469879518072,valid
160,2025-2026,394,211,1.86729857819905,1.02701421800948,valid
161,2025-2026,532,285,1.86666666666667,1.02666666666667,valid
162,2025-2026,192,99,1.93939393939394,1.06666666666667,valid
163,2025-2026,182,99,1.83838383838384,1.01111111111111,valid
164,2025-2026,402,214,1.8785046728972,1.03317757009346,valid
165,2025-2026,138,74,1.86486486486487,1.02567567567568,valid
166,2025-2026,146,75,1.94666666666667,1.07066666666667,valid
167,2025-2026,102,53,1.92452830188679,1.05849056603774,valid
